timestamp,mid_price,trade_size,trade_direction,hawkes_intensity,bid_price,ask_price,bid_size,ask_size,trade_price
2026-06-12 09:17:55.207538,2799.4,190.0,-1.0,1.0766496506126426,2799.38,2799.42,525,685,2799.38
2026-06-12 09:17:55.268078,2799.38,260.0,-1.0,2.0725716260956117,2799.36,2799.4,151,323,2799.36
2026-06-12 09:17:56.392248,2799.36,270.0,-1.0,0.6929477270663095,2799.34,2799.38,947,194,2799.34
2026-06-12 09:17:56.669226,2799.45,20.0,1.0,1.2675628826179057,2799.42,2799.48,630,450,2799.48
2026-06-12 09:17:56.872379,2799.48,40.0,1.0,1.8037010153145026,2799.46,2799.5,387,641,2799.5
2026-06-12 09:17:57.095532,2799.47,100.0,1.0,2.1093099105121023,2799.44,2799.5,482,772,2799.5
2026-06-12 09:17:57.228169,2799.47,310.0,1.0,2.670175950255083,2799.42,2799.52,665,144,2799.52
2026-06-12 09:17:57.489166,2799.46,70.0,-1.0,2.531825392700221,2799.41,2799.51,997,594,2799.41
2026-06-12 09:18:00.802395,2799.41,130.0,-1.0,0.30882012365714373,2799.38,2799.44,154,321,2799.38
2026-06-12 09:18:00.894270,2799.35,220.0,-1.0,1.3245672321366015,2799.32,2799.38,976,203,2799.32
2026-06-12 09:18:01.217013,2799.37,250.0,-1.0,1.5443633084652848,2799.34,2799.4,455,216,2799.34
2026-06-12 09:18:02.261659,2799.28,210.0,-1.0,0.6728503555258158,2799.26,2799.3,149,995,2799.26
2026-06-12 09:18:02.284936,2799.26,20.0,-1.0,1.8083115837440364,2799.24,2799.29,140,173,2799.24
2026-06-12 09:18:05.027807,2799.23,160.0,-1.0,0.3194318503997388,2799.2,2799.26,161,792,2799.2
2026-06-12 09:18:21.562425,2799.25,60.0,-1.0,0.3000000000001447,2799.22,2799.28,996,416,2799.22
2026-06-12 09:18:28.528912,2799.24,30.0,1.0,0.3000042980265227,2799.21,2799.26,812,121,2799.26
2026-06-12 09:18:29.103446,2799.25,150.0,1.0,0.7266311755301567,2799.22,2799.28,219,210,2799.28
2026-06-12 09:18:32.483234,2799.24,50.0,1.0,0.3037085749376799,2799.21,2799.26,671,366,2799.26
2026-06-12 09:18:38.344923,2799.23,90.0,1.0,0.3000314965399945,2799.2,2799.26,577,650,2799.26
2026-06-12 09:18:42.267125,2799.2,30.0,1.0,0.30103059734958876,2799.18,2799.22,227,420,2799.22
2026-06-12 09:18:45.905698,2799.14,110.0,-1.0,0.30171859048600563,2799.12,2799.16,904,803,2799.12
2026-06-12 09:18:45.981027,2799.15,40.0,1.0,1.349339413129376,2799.12,2799.18,264,795,2799.18
2026-06-12 09:18:46.130737,2799.07,750.0,1.0,2.0179957946763527,2799.04,2799.1,425,966,2799.1
2026-06-12 09:18:46.546223,2799.05,230.0,1.0,1.6812965694090225,2799.02,2799.08,551,172,2799.08
2026-06-12 09:18:46.804574,2799.1,60.0,1.0,1.9213505131725646,2799.08,2799.12,210,436,2799.12
2026-06-12 09:18:46.813799,2799.11,90.0,1.0,3.07489125530278,2799.06,2799.16,276,881,2799.16
2026-06-12 09:18:46.975122,2799.17,100.0,1.0,3.273131013012935,2799.12,2799.22,773,933,2799.22
2026-06-12 09:18:47.229474,2799.18,140.0,1.0,2.9401417977588196,2799.13,2799.23,718,884,2799.23
2026-06-12 09:18:47.315973,2799.17,40.0,1.0,3.586460457435163,2799.12,2799.22,859,682,2799.22
2026-06-12 09:18:47.416457,2799.17,140.0,1.0,4.044145885367261,2799.12,2799.22,654,392,2799.22
2026-06-12 09:18:47.488549,2799.22,70.0,-1.0,4.64244498290393,2799.17,2799.27,549,645,2799.17
2026-06-12 09:18:49.492534,2799.19,130.0,1.0,0.45035799313994185,2799.16,2799.22,960,228,2799.22
2026-06-12 09:18:50.675302,2799.15,200.0,1.0,0.4606360366704668,2799.12,2799.18,118,134,2799.18
2026-06-12 09:18:52.627043,2799.12,80.0,1.0,0.3405515437406707,2799.1,2799.14,312,527,2799.14
2026-06-12 09:18:52.776184,2799.14,320.0,1.0,1.2484769971860243,2799.12,2799.16,999,572,2799.16
2026-06-12 09:18:52.930928,2799.19,30.0,-1.0,1.926158295148626,2799.16,2799.22,780,885,2799.16
2026-06-12 09:18:53.183339,2799.24,40.0,-1.0,2.0942343153158576,2799.21,2799.26,478,697,2799.21
2026-06-12 09:18:53.382110,2799.22,300.0,1.0,2.3936339710262997,2799.17,2799.27,154,841,2799.27
2026-06-12 09:18:54.367249,2799.26,30.0,1.0,0.8591938630430103,2799.24,2799.29,146,401,2799.29
2026-06-12 09:18:54.475211,2799.26,50.0,-1.0,1.7484950012060845,2799.24,2799.29,178,700,2799.24
2026-06-12 09:18:54.601326,2799.23,90.0,-1.0,2.410622389088874,2799.18,2799.28,961,512,2799.18
2026-06-12 09:18:54.655561,2799.23,20.0,-1.0,3.3027045243175266,2799.18,2799.28,564,973,2799.18
2026-06-12 09:18:54.705030,2799.22,70.0,-1.0,4.144659443123529,2799.17,2799.27,420,785,2799.17
2026-06-12 09:18:54.948384,2799.24,120.0,-1.0,3.55532395876041,2799.19,2799.29,707,511,2799.19
2026-06-12 09:18:54.979776,2799.25,420.0,-1.0,4.510558585701505,2799.2,2799.3,855,587,2799.2
2026-06-12 09:18:55.152094,2799.29,160.0,-1.0,4.267671788024868,2799.24,2799.34,979,551,2799.24
2026-06-12 09:18:55.236792,2799.29,120.0,-1.0,4.736946637096426,2799.24,2799.34,215,890,2799.24
2026-06-12 09:18:55.392757,2799.28,80.0,-1.0,4.557173137827764,2799.23,2799.33,893,242,2799.23
2026-06-12 09:18:55.586693,2799.28,170.0,1.0,4.149124227534786,2799.23,2799.33,128,970,2799.33
2026-06-12 09:18:55.773581,2799.23,40.0,1.0,3.9067819070072956,2799.18,2799.28,975,747,2799.28
2026-06-12 09:18:55.819386,2799.26,70.0,-1.0,4.726366357599372,2799.21,2799.31,527,403,2799.21
2026-06-12 09:18:56.403031,2799.18,200.0,1.0,2.2677729617476565,2799.13,2799.23,630,941,2799.23
2026-06-12 09:19:02.027985,2799.15,60.0,1.0,0.3001269282726903,2799.12,2799.18,567,103,2799.18
2026-06-12 09:19:07.627213,2799.16,110.0,1.0,0.3000503666389426,2799.14,2799.18,147,429,2799.18
2026-06-12 09:19:07.900056,2799.26,330.0,-1.0,1.0343606978956272,2799.24,2799.29,924,641,2799.24
2026-06-12 09:19:08.175446,2799.21,120.0,-1.0,1.4783037123868525,2799.18,2799.24,548,138,2799.18
2026-06-12 09:19:08.239527,2799.17,20.0,-1.0,2.41920550853063,2799.12,2799.22,472,155,2799.12
2026-06-12 09:19:08.376316,2799.15,20.0,1.0,2.8947901560260267,2799.1,2799.2,911,891,2799.2
2026-06-12 09:19:08.442978,2799.05,520.0,1.0,3.6657028948779633,2799.0,2799.1,850,773,2799.1
2026-06-12 09:19:08.911872,2799.1,70.0,-1.0,2.2631764754375716,2799.05,2799.15,717,164,2799.05
2026-06-12 09:19:08.973189,2799.14,30.0,-1.0,3.1326292339951856,2799.09,2799.19,927,888,2799.09
2026-06-12 09:19:09.073747,2799.14,230.0,-1.0,3.66495623239112,2799.09,2799.19,581,228,2799.09
2026-06-12 09:19:09.561311,2799.09,170.0,1.0,2.19798533171598,2799.04,2799.14,575,379,2799.14
2026-06-12 09:19:09.768811,2799.02,30.0,-1.0,2.432407540984445,2798.97,2799.07,978,584,2798.97
2026-06-12 09:19:09.774439,2799.0,80.0,-1.0,3.5988237659298283,2798.95,2799.05,868,771,2798.95
2026-06-12 09:19:10.590496,2799.03,210.0,-1.0,1.3355292995881443,2799.0,2799.06,422,569,2799.0
2026-06-12 09:19:14.995376,2799.05,150.0,-1.0,0.3008052913630788,2799.02,2799.08,791,831,2799.02
2026-06-12 09:19:15.434685,2798.94,100.0,-1.0,0.8445675112668636,2798.92,2798.96,594,109,2798.92
2026-06-12 09:19:15.470417,2798.97,290.0,-1.0,1.9358930831019234,2798.94,2799.0,322,534,2798.94
2026-06-12 09:19:15.682427,2799.06,190.0,1.0,2.236221799018816,2799.01,2799.11,534,759,2799.11
2026-06-12 09:19:15.731586,2799.05,60.0,1.0,3.1706349853608007,2799.0,2799.1,797,332,2799.1
2026-06-12 09:19:16.384193,2799.1,300.0,-1.0,1.5574754999620806,2799.08,2799.12,585,962,2799.08
2026-06-12 09:19:18.521286,2799.09,110.0,-1.0,0.35246373598223535,2799.06,2799.12,894,620,2799.06
2026-06-12 09:19:21.800413,2799.13,110.0,-1.0,0.30342273491507415,2799.1,2799.16,983,298,2799.1
2026-06-12 09:19:22.646067,2799.08,160.0,-1.0,0.5626302321320107,2799.06,2799.1,901,849,2799.06
2026-06-12 09:19:22.659100,2799.06,40.0,1.0,1.7287191009542946,2799.04,2799.08,328,283,2799.08
2026-06-12 09:19:33.787254,2799.09,60.0,-1.0,0.3000000052545038,2799.06,2799.12,314,757,2799.06
2026-06-12 09:19:33.847189,2799.03,80.0,-1.0,1.377278753105546,2799.0,2799.06,500,971,2799.0
2026-06-12 09:19:34.035267,2798.98,60.0,-1.0,1.9232671695832801,2798.96,2799.0,735,508,2798.96
2026-06-12 09:19:34.425809,2798.95,30.0,1.0,1.6978264023901393,2798.92,2798.98,745,929,2798.98
2026-06-12 09:19:35.191875,2798.98,950.0,1.0,0.954264484309457,2798.96,2799.0,630,522,2799.0
2026-06-12 09:19:35.384415,2798.93,80.0,-1.0,1.6111657964098967,2798.9,2798.96,891,524,2798.9
2026-06-12 09:19:35.525435,2798.95,440.0,1.0,2.2482096846545243,2798.9,2799.0,545,798,2799.0
2026-06-12 09:19:35.543261,2798.9,60.0,-1.0,3.348798525615699,2798.85,2798.95,472,754,2798.85
2026-06-12 09:19:35.826131,2798.92,40.0,-1.0,2.853511643174957,2798.87,2798.97,137,614,2798.87
2026-06-12 09:19:35.913842,2798.98,90.0,-1.0,3.505318901603486,2798.93,2799.03,228,164,2798.93
2026-06-12 09:19:38.015194,2798.95,40.0,-1.0,0.40029690297844944,2798.92,2798.98,717,688,2798.92
2026-06-12 09:19:44.851314,2798.93,50.0,-1.0,0.30000588900717073,2798.9,2798.96,209,519,2798.9
2026-06-12 09:19:45.466450,2798.96,60.0,-1.0,0.6965634321677836,2798.94,2798.98,755,154,2798.94
2026-06-12 09:19:56.141656,2799.01,90.0,-1.0,0.30000000721201997,2798.98,2799.04,157,150,2798.98
2026-06-12 09:19:56.365401,2799.08,210.0,1.0,1.1021823504453065,2799.06,2799.1,731,632,2799.1
2026-06-12 09:19:56.677881,2799.05,240.0,1.0,1.4408507315223664,2799.02,2799.08,952,172,2799.08
2026-06-12 09:19:56.876200,2799.11,20.0,1.0,1.9381035634121044,2799.08,2799.14,177,268,2799.14
2026-06-12 09:19:57.060665,2799.17,10.0,1.0,2.336229577122084,2799.12,2799.22,877,424,2799.22
2026-06-12 09:19:59.040886,2799.1,70.0,1.0,0.39163068081468966,2799.08,2799.12,751,937,2799.12
2026-06-12 09:20:00.589304,2799.06,100.0,-1.0,0.37955974701273915,2799.04,2799.08,863,567,2799.04
2026-06-12 09:20:05.289503,2799.05,300.0,-1.0,0.30027087822646154,2799.02,2799.08,664,337,2799.02
2026-06-12 09:20:05.379828,2798.98,40.0,1.0,1.3201620530442382,2798.96,2799.0,631,180,2799.0
2026-06-12 09:20:08.486013,2798.89,160.0,-1.0,0.3082829757566335,2798.86,2798.92,601,281,2798.86
2026-06-12 09:20:18.394066,2798.93,200.0,-1.0,0.3000000217142975,2798.9,2798.96,750,180,2798.9
